Product_ID,Keyword,Type,Hierarchy_Level
919,Cables & Accessories,Category,3
919,Cables,Category,4
919,USB Cables,Category,5
832,Irusu,Brand,1
832,Play VR,Type,2
832,Computers & Accessories,Category,1
832,Accessories & Peripherals,Category,2
832,Cables & Accessories,Category,3
832,Cables,Category,4
832,USB Cables,Category,5
1039,Amazon,Brand,1
1039,Brand -,Type,2
1039,Amazon Brand - Solimo Fast Charging Braided Type C Data Cable,Type,2
1039,Computers & Accessories,Category,1
1039,Accessories & Peripherals,Category,2
1039,Cables & Accessories,Category,3
1039,Cables,Category,4
1039,USB Cables,Category,5
696,Synqe,Brand,1
696,USB C,Type,2
696,Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable,Type,2
696,Computers & Accessories,Category,1
696,Accessories & Peripherals,Category,2
696,Cables & Accessories,Category,3
696,Cables,Category,4
696,USB Cables,Category,5
1104,Shopoflux,Brand,1
1104,Silicone Remote,Type,2
1104,Computers & Accessories,Category,1
1104,Accessories & Peripherals,Category,2
1104,Cables & Accessories,Category,3
1104,Cables,Category,4
1104,USB Cables,Category,5
624,EYNK,Brand,1
624,Extra Long,Type,2
624,EYNK Extra Long Micro USB Fast Charging USB Cable,Type,2
624,Computers & Accessories,Category,1
624,Accessories & Peripherals,Category,2
624,Cables & Accessories,Category,3
624,Cables,Category,4
624,USB Cables,Category,5
782,"LUNAGARIYA®,",Brand,1
782,Protective Case,Type,2
782,Computers & Accessories,Category,1
782,Accessories & Peripherals,Category,2
782,Cables & Accessories,Category,3
782,Cables,Category,4
782,USB Cables,Category,5
1008,7SEVEN®,Brand,1
1008,Compatible with,Type,2
1008,Computers & Accessories,Category,1
1008,Accessories & Peripherals,Category,2
1008,Cables & Accessories,Category,3
1008,Cables,Category,4
1008,USB Cables,Category,5
582,PRUSHTI,Brand,1
582,COVER AND,Type,2
582,Computers & Accessories,Category,1
582,Accessories & Peripherals,Category,2
582,Cables & Accessories,Category,3
582,Cables,Category,4
582,USB Cables,Category,5
430,Aine,Brand,1
430,HDMI Male,Type,2
430,Aine HDMI Male to VGA Female Video Converter Adapter Cable,Type,2
430,Computers & Accessories,Category,1
430,Accessories & Peripherals,Category,2
430,Cables & Accessories,Category,3
430,Cables,Category,4
430,USB Cables,Category,5
537,Mi,Brand,1
537,80 cm,Type,2
537,Computers & Accessories,Category,1
537,Accessories & Peripherals,Category,2
537,Cables & Accessories,Category,3
537,Cables,Category,4
537,USB Cables,Category,5
52,Storite,Brand,1
52,USB 2.0,Type,2
52,Storite USB 2.0 A to Mini 5 pin B Cable,Type,2
52,Computers & Accessories,Category,1
52,Accessories & Peripherals,Category,2
52,Cables & Accessories,Category,3
52,Cables,Category,4
52,USB Cables,Category,5
618,TCL,Brand,1
618,108 cm,Type,2
618,Computers & Accessories,Category,1
618,Accessories & Peripherals,Category,2
618,Cables & Accessories,Category,3
618,Cables,Category,4
618,USB Cables,Category,5
1349,REDTECH,Brand,1
1349,USB-C to,Type,2
1349,REDTECH USB-C to Lightning Cable,Type,2
1349,Computers & Accessories,Category,1
1349,Accessories & Peripherals,Category,2
1349,Cables & Accessories,Category,3
1349,Cables,Category,4
1349,USB Cables,Category,5
812,OnePlus,Brand,1
812,163.8 cm,Type,2
812,Computers & Accessories,Category,1
812,Accessories & Peripherals,Category,2
812,Cables & Accessories,Category,3
812,Cables,Category,4
812,USB Cables,Category,5
569,AmazonBasics,Brand,1
569,108 cm,Type,2
569,Computers & Accessories,Category,1
569,Accessories & Peripherals,Category,2
569,Cables & Accessories,Category,3
569,Cables,Category,4
569,USB Cables,Category,5
890,Kodak,Brand,1
890,80 cm,Type,2
890,Computers & Accessories,Category,1
890,Accessories & Peripherals,Category,2
890,Cables & Accessories,Category,3
890,Cables,Category,4
890,USB Cables,Category,5
739,Synqe,Brand,1
739,Type C,Type,2
739,Synqe Type C to Type C Short Fast Charging 60W Cable,Type,2
739,Computers & Accessories,Category,1
739,Accessories & Peripherals,Category,2
739,Cables & Accessories,Category,3
739,Cables,Category,4
739,USB Cables,Category,5
699,Airtel,Brand,1
699,DigitalTV HD,Type,2
699,Computers & Accessories,Category,1
699,Accessories & Peripherals,Category,2
699,Cables & Accessories,Category,3
699,Cables,Category,4
699,USB Cables,Category,5
1251,Airtel,Brand,1
1251,Digital TV,Type,2
1251,Computers & Accessories,Category,1
1251,Accessories & Peripherals,Category,2
1251,Cables & Accessories,Category,3
1251,Cables,Category,4
1251,USB Cables,Category,5
562,ESR,Brand,1
562,USB C,Type,2
562,ESR USB C to Lightning Cable,Type,2
562,Computers & Accessories,Category,1
562,Accessories & Peripherals,Category,2
562,Cables & Accessories,Category,3
562,Cables,Category,4
562,USB Cables,Category,5
1035,MI,Brand,1
1035,138.8 cm,Type,2
1035,Computers & Accessories,Category,1
1035,Accessories & Peripherals,Category,2
1035,Cables & Accessories,Category,3
1035,Cables,Category,4
1035,USB Cables,Category,5
100,Storite,Brand,1
100,USB Extension,Type,2
100,Storite USB Extension Cable,Type,2
100,Computers & Accessories,Category,1
100,Accessories & Peripherals,Category,2
100,Cables & Accessories,Category,3
100,Cables,Category,4
100,USB Cables,Category,5
1301,Fire-Boltt,Brand,1
1301,Ninja Call,Type,2
1301,Computers & Accessories,Category,1
1301,Accessories & Peripherals,Category,2
1301,Cables & Accessories,Category,3
1301,Cables,Category,4
1301,USB Cables,Category,5
1179,Fire-Boltt,Brand,1
1179,Phoenix Smart,Type,2
1179,Computers & Accessories,Category,1
1179,Accessories & Peripherals,Category,2
1179,Cables & Accessories,Category,3
1179,Cables,Category,4
1179,USB Cables,Category,5
1212,boAt,Brand,1
1212,Wave Call,Type,2
1212,Computers & Accessories,Category,1
1212,Accessories & Peripherals,Category,2
1212,Cables & Accessories,Category,3
1212,Cables,Category,4
1212,USB Cables,Category,5
649,MI,Brand,1
649,Power Bank,Type,2
649,Computers & Accessories,Category,1
649,Accessories & Peripherals,Category,2
649,Cables & Accessories,Category,3
649,Cables,Category,4
649,USB Cables,Category,5
1277,Redmi,Brand,1
1277,A1 (Light,Type,2
1277,Computers & Accessories,Category,1
1277,Accessories & Peripherals,Category,2
1277,Cables & Accessories,Category,3
1277,Cables,Category,4
1277,USB Cables,Category,5
1166,OnePlus,Brand,1
1166,Nord 2T,Type,2
1166,Computers & Accessories,Category,1
1166,Accessories & Peripherals,Category,2
1166,Cables & Accessories,Category,3
1166,Cables,Category,4
1166,USB Cables,Category,5
1167,OnePlus,Brand,1
1167,Nord 2T,Type,2
1167,Computers & Accessories,Category,1
1167,Accessories & Peripherals,Category,2
1167,Cables & Accessories,Category,3
1167,Cables,Category,4
1167,USB Cables,Category,5
1278,Redmi,Brand,1
1278,"A1 (Black,",Type,2
1278,Computers & Accessories,Category,1
1278,Accessories & Peripherals,Category,2
1278,Cables & Accessories,Category,3
1278,Cables,Category,4
1278,USB Cables,Category,5
1276,Redmi,Brand,1
1276,A1 (Light,Type,2
1276,Computers & Accessories,Category,1
1276,Accessories & Peripherals,Category,2
1276,Cables & Accessories,Category,3
1276,Cables,Category,4
1276,USB Cables,Category,5
1292,SanDisk,Brand,1
1292,Ultra® microSDXC™,Type,2
1292,Computers & Accessories,Category,1
1292,Accessories & Peripherals,Category,2
1292,Cables & Accessories,Category,3
1292,Cables,Category,4
1292,USB Cables,Category,5
1220,Noise,Brand,1
1220,Pulse Go,Type,2
1220,Computers & Accessories,Category,1
1220,Accessories & Peripherals,Category,2
1220,Cables & Accessories,Category,3
1220,Cables,Category,4
1220,USB Cables,Category,5
1063,Nokia,Brand,1
1063,105 Single,Type,2
1063,Computers & Accessories,Category,1
1063,Accessories & Peripherals,Category,2
1063,Cables & Accessories,Category,3
1063,Cables,Category,4
1063,USB Cables,Category,5
1059,boAt,Brand,1
1059,Wave Lite,Type,2
1059,Computers & Accessories,Category,1
1059,Accessories & Peripherals,Category,2
1059,Cables & Accessories,Category,3
1059,Cables,Category,4
1059,USB Cables,Category,5
160,JBL,Brand,1
160,C100SI Wired,Type,2
160,Computers & Accessories,Category,1
160,Accessories & Peripherals,Category,2
160,Cables & Accessories,Category,3
160,Cables,Category,4
160,USB Cables,Category,5
1324,Samsung,Brand,1
1324,Galaxy M04,Type,2
1324,Computers & Accessories,Category,1
1324,Accessories & Peripherals,Category,2
1324,Cables & Accessories,Category,3
1324,Cables,Category,4
1324,USB Cables,Category,5
610,PTron,Brand,1
610,Tangentbeat in-Ear,Type,2
610,Computers & Accessories,Category,1
610,Accessories & Peripherals,Category,2
610,Cables & Accessories,Category,3
610,Cables,Category,4
610,USB Cables,Category,5
1089,Redmi,Brand,1
1089,10A (Charcoal,Type,2
1089,Computers & Accessories,Category,1
1089,Accessories & Peripherals,Category,2
1089,Cables & Accessories,Category,3
1089,Cables,Category,4
1089,USB Cables,Category,5
450,pTron,Brand,1
450,Bullet Pro,Type,2
450,Computers & Accessories,Category,1
450,Accessories & Peripherals,Category,2
450,Cables & Accessories,Category,3
450,Cables,Category,4
450,USB Cables,Category,5
317,boAt,Brand,1
317,Bassheads 100,Type,2
317,Computers & Accessories,Category,1
317,Accessories & Peripherals,Category,2
317,Cables & Accessories,Category,3
317,Cables,Category,4
317,USB Cables,Category,5
1294,SanDisk,Brand,1
1294,Ultra® microSDXC™,Type,2
1294,Computers & Accessories,Category,1
1294,Accessories & Peripherals,Category,2
1294,Cables & Accessories,Category,3
1294,Cables,Category,4
1294,USB Cables,Category,5
1323,Samsung,Brand,1
1323,Galaxy M04,Type,2
1323,Computers & Accessories,Category,1
1323,Accessories & Peripherals,Category,2
1323,Cables & Accessories,Category,3
1323,Cables,Category,4
1323,USB Cables,Category,5
682,MI,Brand,1
682,10000mAh Lithium,Type,2
682,Computers & Accessories,Category,1
682,Accessories & Peripherals,Category,2
682,Cables & Accessories,Category,3
682,Cables,Category,4
682,USB Cables,Category,5
651,Mi,Brand,1
651,"10000mAH Li-Polymer,",Type,2
651,Computers & Accessories,Category,1
651,Accessories & Peripherals,Category,2
651,Cables & Accessories,Category,3
651,Cables,Category,4
651,USB Cables,Category,5
238,ELV,Brand,1
238,Car Mount,Type,2
238,Computers & Accessories,Category,1
238,Accessories & Peripherals,Category,2
238,Cables & Accessories,Category,3
238,Cables,Category,4
238,USB Cables,Category,5
744,Samsung,Brand,1
744,25W USB,Type,2
744,Computers & Accessories,Category,1
744,Accessories & Peripherals,Category,2
744,Cables & Accessories,Category,3
744,Cables,Category,4
744,USB Cables,Category,5
999,Noise,Brand,1
999,ColorFit Pulse,Type,2
999,Computers & Accessories,Category,1
999,Accessories & Peripherals,Category,2
999,Cables & Accessories,Category,3
999,Cables,Category,4
999,USB Cables,Category,5
1115,Fire-Boltt,Brand,1
1115,Ninja 3,Type,2
1115,Computers & Accessories,Category,1
1115,Accessories & Peripherals,Category,2
1115,Cables & Accessories,Category,3
1115,Cables,Category,4
1115,USB Cables,Category,5
1057,Samsung,Brand,1
1057,Galaxy M33,Type,2
1057,Computers & Accessories,Category,1
1057,Accessories & Peripherals,Category,2
1057,Cables & Accessories,Category,3
1057,Cables,Category,4
1057,USB Cables,Category,5
672,SanDisk,Brand,1
672,Ultra microSD,Type,2
672,Computers & Accessories,Category,1
672,Accessories & Peripherals,Category,2
672,Cables & Accessories,Category,3
672,Cables,Category,4
672,USB Cables,Category,5
1191,Samsung,Brand,1
1191,Galaxy M13,Type,2
1191,Computers & Accessories,Category,1
1191,Accessories & Peripherals,Category,2
1191,Cables & Accessories,Category,3
1191,Cables,Category,4
1191,USB Cables,Category,5
1298,Fire-Boltt,Brand,1
1298,Ninja Call,Type,2
1298,Computers & Accessories,Category,1
1298,Accessories & Peripherals,Category,2
1298,Cables & Accessories,Category,3
1298,Cables,Category,4
1298,USB Cables,Category,5
1114,Fire-Boltt,Brand,1
1114,India's No,Type,2
1114,Computers & Accessories,Category,1
1114,Accessories & Peripherals,Category,2
1114,Cables & Accessories,Category,3
1114,Cables,Category,4
1114,USB Cables,Category,5
1056,Samsung,Brand,1
1056,Galaxy M33,Type,2
1056,Computers & Accessories,Category,1
1056,Accessories & Peripherals,Category,2
1056,Cables & Accessories,Category,3
1056,Cables,Category,4
1056,USB Cables,Category,5
451,iQOO,Brand,1
451,vivo Z6,Type,2
451,Computers & Accessories,Category,1
451,Accessories & Peripherals,Category,2
451,Cables & Accessories,Category,3
451,Cables,Category,4
451,USB Cables,Category,5
1300,Fire-Boltt,Brand,1
1300,Ninja Call,Type,2
1300,Computers & Accessories,Category,1
1300,Accessories & Peripherals,Category,2
1300,Cables & Accessories,Category,3
1300,Cables,Category,4
1300,USB Cables,Category,5
346,Wayona,Brand,1
346,Nylon Braided,Type,2
346,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable,Type,2
346,Computers & Accessories,Category,1
346,Accessories & Peripherals,Category,2
346,Cables & Accessories,Category,3
346,Cables,Category,4
346,USB Cables,Category,5
911,Redmi,Brand,1
911,9 Activ,Type,2
911,Computers & Accessories,Category,1
911,Accessories & Peripherals,Category,2
911,Cables & Accessories,Category,3
911,Cables,Category,4
911,USB Cables,Category,5
907,Redmi,Brand,1
907,9A Sport,Type,2
907,Computers & Accessories,Category,1
907,Accessories & Peripherals,Category,2
907,Cables & Accessories,Category,3
907,Cables,Category,4
907,USB Cables,Category,5
1297,Fire-Boltt,Brand,1
1297,Ninja Call,Type,2
1297,Computers & Accessories,Category,1
1297,Accessories & Peripherals,Category,2
1297,Cables & Accessories,Category,3
1297,Cables,Category,4
1297,USB Cables,Category,5
1087,Redmi,Brand,1
1087,10A (Sea,Type,2
1087,Computers & Accessories,Category,1
1087,Accessories & Peripherals,Category,2
1087,Cables & Accessories,Category,3
1087,Cables,Category,4
1087,USB Cables,Category,5
389,AGARO,Brand,1
389,Blaze USB,Type,2
389,Computers & Accessories,Category,1
389,Accessories & Peripherals,Category,2
389,Cables & Accessories,Category,3
389,Cables,Category,4
389,USB Cables,Category,5
1175,Fire-Boltt,Brand,1
1175,"Visionary 1.78""",Type,2
1175,Computers & Accessories,Category,1
1175,Accessories & Peripherals,Category,2
1175,Cables & Accessories,Category,3
1175,Cables,Category,4
1175,USB Cables,Category,5
1126,Noise,Brand,1
1126,ColorFit Pro,Type,2
1126,Computers & Accessories,Category,1
1126,Accessories & Peripherals,Category,2
1126,Cables & Accessories,Category,3
1126,Cables,Category,4
1126,USB Cables,Category,5
848,Ambrane,Brand,1
848,Unbreakable 60W,Type,2
848,Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable,Type,2
848,Computers & Accessories,Category,1
848,Accessories & Peripherals,Category,2
848,Cables & Accessories,Category,3
848,Cables,Category,4
848,USB Cables,Category,5
459,iQOO,Brand,1
459,Z6 Lite,Type,2
459,Computers & Accessories,Category,1
459,Accessories & Peripherals,Category,2
459,Cables & Accessories,Category,3
459,Cables,Category,4
459,USB Cables,Category,5
819,Sounce,Brand,1
819,Fast Phone,Type,2
819,Sounce Fast Phone Charging Cable,Type,2
819,Computers & Accessories,Category,1
819,Accessories & Peripherals,Category,2
819,Cables & Accessories,Category,3
819,Cables,Category,4
819,USB Cables,Category,5
1299,Fire-Boltt,Brand,1
1299,Ninja Call,Type,2
1299,Computers & Accessories,Category,1
1299,Accessories & Peripherals,Category,2
1299,Cables & Accessories,Category,3
1299,Cables,Category,4
1299,USB Cables,Category,5
1088,Redmi,Brand,1
1088,10A (Slate,Type,2
1088,Computers & Accessories,Category,1
1088,Accessories & Peripherals,Category,2
1088,Cables & Accessories,Category,3
1088,Cables,Category,4
1088,USB Cables,Category,5
898,Duracell,Brand,1
898,38W Fast,Type,2
898,Computers & Accessories,Category,1
898,Accessories & Peripherals,Category,2
898,Cables & Accessories,Category,3
898,Cables,Category,4
898,USB Cables,Category,5
1033,realme,Brand,1
1033,narzo 50,Type,2
1033,Computers & Accessories,Category,1
1033,Accessories & Peripherals,Category,2
1033,Cables & Accessories,Category,3
1033,Cables,Category,4
1033,USB Cables,Category,5
785,WeCool,Brand,1
785,Bluetooth Extendable,Type,2
785,Computers & Accessories,Category,1
785,Accessories & Peripherals,Category,2
785,Cables & Accessories,Category,3
785,Cables,Category,4
785,USB Cables,Category,5
1181,Fire-Boltt,Brand,1
1181,Phoenix Smart,Type,2
1181,Computers & Accessories,Category,1
1181,Accessories & Peripherals,Category,2
1181,Cables & Accessories,Category,3
1181,Cables,Category,4
1181,USB Cables,Category,5
741,OPPO,Brand,1
741,A74 5G,Type,2
741,Computers & Accessories,Category,1
741,Accessories & Peripherals,Category,2
741,Cables & Accessories,Category,3
741,Cables,Category,4
741,USB Cables,Category,5
1049,Redmi,Brand,1
1049,Note 11,Type,2
1049,Computers & Accessories,Category,1
1049,Accessories & Peripherals,Category,2
1049,Cables & Accessories,Category,3
1049,Cables,Category,4
1049,USB Cables,Category,5
743,Samsung,Brand,1
743,Original 25W,Type,2
743,Computers & Accessories,Category,1
743,Accessories & Peripherals,Category,2
743,Cables & Accessories,Category,3
743,Cables,Category,4
743,USB Cables,Category,5
625,realme,Brand,1
625,Buds Classic,Type,2
625,Computers & Accessories,Category,1
625,Accessories & Peripherals,Category,2
625,Cables & Accessories,Category,3
625,Cables,Category,4
625,USB Cables,Category,5
1013,Noise,Brand,1
1013,ColorFit Pulse,Type,2
1013,Computers & Accessories,Category,1
1013,Accessories & Peripherals,Category,2
1013,Cables & Accessories,Category,3
1013,Cables,Category,4
